web-scraper-order,web-scraper-start-url,Adresse,Prix,Type chaussure,Image-src
"1739289707-2940","https://sn.coinafrique.com/categorie/chaussures-homme?page=085","Parcelle Assainies, Dakar, Sénégal","13 000CFA","Baskets Nike Air Jordan","https://images.coinafrique.com/thumb_2893412_uploaded_image1_1610746996.jpg"
"1739289721-2941","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar Plateau, Dakar, Sénégal","50 000CFA","Baskets Balenciaga","https://images.coinafrique.com/thumb_2932285_uploaded_image1_1612462567.jpg"
"1739289721-2942","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Colobane, Dakar, Sénégal","Prix sur demande","Baskets Nike","https://images.coinafrique.com/thumb_2931700_uploaded_image1_1612445707.jpg"
"1739289721-2943","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","15 000CFA","Chaussures Vans Old Scool","https://images.coinafrique.com/thumb_2931442_uploaded_image1_1612439785.jpg"
"1739289721-2944","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Medina, Dakar, Sénégal","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2931004_uploaded_image1_1612429083.jpg"
"1739289721-2945","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Sicap Liberté, Dakar, Sénégal","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2930160_uploaded_image1_1612381566.jpg"
"1739289721-2946","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar Plateau, Dakar, Sénégal","13 000CFA","Chaussures Van’s old school","https://images.coinafrique.com/thumb_2930071_uploaded_image1_1612378163.jpg"
"1739289721-2947","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","HLM, Dakar, Sénégal","10 000CFA","Chaussures orthopédiques","https://images.coinafrique.com/thumb_2930063_uploaded_image1_1612378045.jpg"
"1739289721-2948","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","HLM, Dakar, Sénégal","10 000CFA","Chaussures orthopédiques","https://images.coinafrique.com/thumb_2930056_uploaded_image1_1612377860.jpg"
"1739289721-2949","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar Plateau, Dakar, Sénégal","15 000CFA","Baskets All Stars","https://images.coinafrique.com/thumb_2930055_uploaded_image1_1612377805.jpg"
"1739289721-2950","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar Plateau, Dakar, Sénégal","17 000CFA","Chaussures All Star montantes","https://images.coinafrique.com/thumb_2930051_uploaded_image1_1612377648.jpg"
"1739289721-2951","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar Plateau, Dakar, Sénégal","17 000CFA","Baskets homme","https://images.coinafrique.com/thumb_2930037_uploaded_image1_1612377450.jpg"
"1739289721-2952","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures de ville","https://images.coinafrique.com/thumb_2930022_uploaded_image1_1612377257.jpg"
"1739289721-2953","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar Plateau, Dakar, Sénégal","30 000CFA","Baskets Adidas Ozweego","https://images.coinafrique.com/thumb_2930013_uploaded_image1_1612377037.jpg"
"1739289721-2954","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar Plateau, Dakar, Sénégal","30 000CFA","Baskets Jordan 1","https://images.coinafrique.com/thumb_2930003_uploaded_image1_1612376747.jpg"
"1739289721-2955","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar Plateau, Dakar, Sénégal","30 000CFA","Baskets Jordan 1","https://images.coinafrique.com/thumb_2929996_uploaded_image1_1612376580.jpg"
"1739289721-2956","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar Plateau, Dakar, Sénégal","35 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2929989_uploaded_image1_1612376429.jpg"
"1739289721-2957","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Grand Dakar, Dakar, Sénégal","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2929698_uploaded_image1_1612368869.jpg"
"1739289721-2958","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Colobane, Dakar, Sénégal","15 000CFA","Baskets Balenciaga","https://images.coinafrique.com/thumb_2928241_uploaded_image2_1612316974.jpeg"
"1739289721-2959","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2928186_uploaded_image1_1612313261.jpg"
"1739289721-2960","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2928179_uploaded_image1_1612312997.jpg"
"1739289721-2961","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Point E, Dakar, Sénégal","30 000CFA","Chaussures Air Nike 270","https://images.coinafrique.com/thumb_2927957_uploaded_image1_1612305946.jpg"
"1739289721-2962","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Guediawaye, Dakar, Sénégal","15 000CFA","Chaussures orthopédiques","https://images.coinafrique.com/thumb_2927875_uploaded_image1_1612302419.jpg"
"1739289721-2963","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Medina, Dakar, Sénégal","15 000CFA","Chaussures Vans Old School","https://images.coinafrique.com/thumb_2927846_uploaded_image1_1612301502.jpg"
"1739289721-2964","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","Prix sur demande","Baskets Jordan One Dunk Low Off_White","https://images.coinafrique.com/thumb_2927536_uploaded_image1_1612290284.jpg"
"1739289721-2965","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","Prix sur demande","Baskets Air Max 270 Travis Scott Cactus Jack","https://images.coinafrique.com/thumb_2927535_uploaded_image1_1612290189.jpg"
"1739289721-2966","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","Prix sur demande","Baskets Air force One Supreme","https://images.coinafrique.com/thumb_2927531_uploaded_image1_1612290036.jpg"
"1739289721-2967","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","Prix sur demande","Baskets Yeezy 380 V3","https://images.coinafrique.com/thumb_2927529_uploaded_image1_1612289992.jpg"
"1739289721-2968","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","Prix sur demande","Baskets Jordan 4 Metallic","https://images.coinafrique.com/thumb_2927528_uploaded_image1_1612289946.jpg"
"1739289721-2969","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","Prix sur demande","Baskets Jordan 4 Golden States","https://images.coinafrique.com/thumb_2927524_uploaded_image1_1612289870.jpg"
"1739289721-2970","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Guediawaye, Dakar, Sénégal","15 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2927149_uploaded_image1_1612280025.jpg"
"1739289721-2971","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Mermoz-Sacré Coeur, Dakar, Sénégal","20 000CFA","Chaussures Nike Filters","https://images.coinafrique.com/thumb_2926837_uploaded_image1_1612274881.jpg"
"1739289721-2972","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Fann, Dakar, Sénégal","13 000CFA","Baskets homme","https://images.coinafrique.com/thumb_2926835_uploaded_image1_1612274841.jpg"
"1739289721-2973","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Yoff, Dakar, Sénégal","10 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2926743_uploaded_image1_1612273205.jpg"
"1739289721-2974","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","20 000CFA","Chaussures Wallabees","https://images.coinafrique.com/thumb_2926666_uploaded_image1_1612271747.jpg"
"1739289721-2975","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","20 000CFA","Baskets Nike Air","https://images.coinafrique.com/thumb_2926663_uploaded_image1_1612271720.jpg"
"1739289721-2976","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","20 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2926660_uploaded_image1_1612271690.jpg"
"1739289721-2977","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","20 000CFA","Baskets Nike Air Force","https://images.coinafrique.com/thumb_2926656_uploaded_image1_1612271648.jpg"
"1739289721-2978","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","15 000CFA","Baskets Nike Air Force One","https://images.coinafrique.com/thumb_2926653_uploaded_image1_1612271602.jpg"
"1739289721-2979","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Colobane, Dakar, Sénégal","Prix sur demande","Baskets Jordan One","https://images.coinafrique.com/thumb_2926409_uploaded_image1_1612267223.jpg"
"1739289721-2980","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Colobane, Dakar, Sénégal","Prix sur demande","Baskets Alexander McQuenn","https://images.coinafrique.com/thumb_2926401_uploaded_image1_1612267130.jpg"
"1739289721-2981","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","20 000CFA","Chaussures All Star Converse","https://images.coinafrique.com/thumb_2925988_uploaded_image1_1612258960.jpg"
"1739289721-2982","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","20 000CFA","Baskets Adidas","https://images.coinafrique.com/thumb_2925986_uploaded_image1_1612258924.jpg"
"1739289721-2983","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","13 000CFA","Chaussures Nike","https://images.coinafrique.com/thumb_2925821_uploaded_image1_1612254642.jpg"
"1739289721-2984","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Patte d'oie, Dakar, Sénégal","Prix sur demande","Chaussures hommes","https://images.coinafrique.com/thumb_2925334_uploaded_image1_1612222251.jpg"
"1739289721-2985","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","13 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2925167_uploaded_image1_1612217899.jpg"
"1739289721-2986","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","15 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2925152_uploaded_image1_1612217670.jpg"
"1739289721-2987","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar Plateau, Dakar, Sénégal","20 000CFA","Baskets Nike N-1 / Gor-Tex","https://images.coinafrique.com/thumb_2924717_uploaded_image1_1612205914.jpg"
"1739289721-2988","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Saint Louis, Sénégal","15 000CFA","Chaussures Air Force One","https://images.coinafrique.com/thumb_2924703_uploaded_image1_1612205180.jpg"
"1739289721-2989","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Grand Yoff, Dakar, Sénégal","15 000CFA","Baskets Jordan 4","https://images.coinafrique.com/thumb_2924688_uploaded_image1_1612204913.jpg"
"1739289721-2990","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2924615_uploaded_image1_1612202868.jpg"
"1739289721-2991","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2923984_uploaded_image1_1612188561.jpg"
"1739289721-2992","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","25 000CFA","Chaussures Timberland","https://images.coinafrique.com/thumb_2923743_uploaded_image1_1612183758.jpg"
"1739289721-2993","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Mbao, Dakar, Sénégal","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2923654_uploaded_image1_1612182141.jpg"
"1739289721-2994","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Medina, Dakar, Sénégal","25 000CFA","Chaussures Converse","https://images.coinafrique.com/thumb_2923500_uploaded_image1_1612179203.jpg"
"1739289721-2995","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Medina, Dakar, Sénégal","25 000CFA","Baskets Nike React Elément","https://images.coinafrique.com/thumb_2923490_uploaded_image1_1612179026.jpg"
"1739289721-2996","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Medina, Dakar, Sénégal","25 000CFA","Baskets Nike Air Force One","https://images.coinafrique.com/thumb_2923483_uploaded_image1_1612178842.jpg"
"1739289721-2997","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","15 000CFA","Chaussures Alexander","https://images.coinafrique.com/thumb_2922680_uploaded_image1_1612145916.jpg"
"1739289721-2998","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures  homme","https://images.coinafrique.com/thumb_2922648_uploaded_image1_1612141804.jpg"
"1739289721-2999","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures","https://images.coinafrique.com/thumb_2922643_uploaded_image1_1612141627.jpg"
"1739289721-3000","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Point E, Dakar, Sénégal","30 000CFA","Baskets Nike Air","https://images.coinafrique.com/thumb_2922549_uploaded_image1_1612136860.jpg"
"1739289721-3001","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Hann Bel-Air, Dakar, Sénégal","4 000CFA","Chaussures turques","https://images.coinafrique.com/thumb_2922423_uploaded_image1_1612129381.jpg"
"1739289721-3002","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Guediawaye, Dakar, Sénégal","15 000CFA","Chaussures orthopédiques","https://images.coinafrique.com/thumb_2920791_uploaded_image1_1612022933.jpg"
"1739289721-3003","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Guediawaye, Dakar, Sénégal","13 000CFA","Baskets Nike Air Force","https://images.coinafrique.com/thumb_2920438_uploaded_image1_1612011164.jpg"
"1739289721-3004","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Guediawaye, Dakar, Sénégal","13 000CFA","Baskets Nike Air Force","https://images.coinafrique.com/thumb_2920437_uploaded_image1_1612011085.jpg"
"1739289721-3005","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Point E, Dakar, Sénégal","15 000CFA","Bakets All-Stars - Nike Air Force - Sébago","https://images.coinafrique.com/thumb_2920249_uploaded_image1_1612005000.jpg"
"1739289721-3006","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Parcelle Assainies, Dakar, Sénégal","30 000CFA","Baskets Prada","https://images.coinafrique.com/thumb_2919443_uploaded_image1_1611949966.jpg"
"1739289721-3007","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dieuppeul-Derklé, Dakar, Sénégal","25 000CFA","Chaussures Yeezy 350","https://images.coinafrique.com/thumb_2919136_uploaded_image1_1611935924.jpg"
"1739289721-3008","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Guediawaye, Dakar, Sénégal","15 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2919041_uploaded_image1_1611932423.jpg"
"1739289721-3009","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Gorée, Dakar, Sénégal","25 000CFA","Chaussures   homme","https://images.coinafrique.com/thumb_2918765_uploaded_image1_1611922697.jpg"
"1739289721-3010","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","22 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2918049_uploaded_image1_1611877447.jpg"
"1739289721-3011","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Point E, Dakar, Sénégal","15 000CFA","Wallabies","https://images.coinafrique.com/thumb_2917665_uploaded_image1_1611860962.jpg"
"1739289721-3012","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Guediawaye, Dakar, Sénégal","8 000CFA","Baskets Puma","https://images.coinafrique.com/thumb_2917640_uploaded_image1_1611860128.jpg"
"1739289721-3013","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Guediawaye, Dakar, Sénégal","8 000CFA","Baskets homme","https://images.coinafrique.com/thumb_2917630_uploaded_image1_1611859663.jpg"
"1739289721-3014","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Parcelle Assainies, Dakar, Sénégal","15 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2917527_uploaded_image1_1611856588.jpg"
"1739289721-3015","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","30 000CFA","Baskets Nike Pro","https://images.coinafrique.com/thumb_2917165_uploaded_image1_1611846357.jpg"
"1739289721-3016","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Dakar, Sénégal","30 000CFA","Baskets Dior","https://images.coinafrique.com/thumb_2917151_uploaded_image1_1611846018.jpg"
"1739289721-3017","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Mermoz-Sacré Coeur, Dakar, Sénégal","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2916827_uploaded_image1_1611836043.jpg"
"1739289721-3018","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Mermoz-Sacré Coeur, Dakar, Sénégal","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2916218_uploaded_image1_1611816205.jpg"
"1739289721-3019","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Medina, Dakar, Sénégal","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2916091_uploaded_image1_1611793254.jpg"
"1739289721-3020","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","HLM, Dakar, Sénégal","Prix sur demande","Chaussures orthopédiques","https://images.coinafrique.com/thumb_2915689_uploaded_image1_1611775600.jpg"
"1739289721-3021","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","HLM, Dakar, Sénégal","10 000CFA","Chaussures orthopédiques","https://images.coinafrique.com/thumb_2915684_uploaded_image1_1611775314.jpg"
"1739289721-3022","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Guediawaye, Dakar, Sénégal","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2915353_uploaded_image1_1611765007.jpg"
"1739289721-3023","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Guediawaye, Dakar, Sénégal","25 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2915331_uploaded_image1_1611764384.jpg"
"1739289721-3024","https://sn.coinafrique.com/categorie/chaussures-homme?page=084","Guediawaye, Dakar, Sénégal","Prix sur demande","Baskets homme","https://images.coinafrique.com/thumb_2915329_uploaded_image1_1611764318.jpg"
"1739289729-3025","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar Plateau, Dakar, Sénégal","16 000CFA","Baskets homme","https://images.coinafrique.com/thumb_2953538_uploaded_image1_1613446802.jpg"
"1739289729-3026","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar, Sénégal","15 000CFA","Mocassins homme","https://images.coinafrique.com/thumb_2953155_uploaded_image1_1613422437.jpg"
"1739289729-3027","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Colobane, Dakar, Sénégal","Prix sur demande","Baskets Nike Air Max","https://images.coinafrique.com/thumb_2952811_uploaded_image1_1613410314.jpg"
"1739289729-3028","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Grand Dakar, Dakar, Sénégal","16 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2952759_uploaded_image1_1613408659.jpg"
"1739289729-3029","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Yoff, Dakar, Sénégal","20 000CFA","Baskets Puma","https://images.coinafrique.com/thumb_2952694_uploaded_image1_1613407210.jpg"
"1739289729-3030","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Yoff, Dakar, Sénégal","20 000CFA","Chaussures Nike","https://images.coinafrique.com/thumb_2952687_uploaded_image1_1613407099.jpg"
"1739289729-3031","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dieuppeul-Derklé, Dakar, Sénégal","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2952402_uploaded_image1_1613397669.jpg"
"1739289729-3032","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar Plateau, Dakar, Sénégal","20 000CFA","Baskets Nike","https://images.coinafrique.com/thumb_2952160_uploaded_image1_1613391120.jpg"
"1739289729-3033","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures Adidas","https://images.coinafrique.com/thumb_2952153_uploaded_image1_1613390938.jpg"
"1739289729-3034","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Mermoz-Sacré-Cœur, Dakar, Sénégal","25 000CFA","Chaussures hommes","https://images.coinafrique.com/thumb_2950205_uploaded_image1_1613252247.jpg"
"1739289729-3035","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Mermoz-Sacré-Cœur, Dakar, Sénégal","25 000CFA","Chaussures hommes","https://images.coinafrique.com/thumb_2950204_uploaded_image1_1613252145.jpg"
"1739289729-3036","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Guediawaye, Dakar, Sénégal","15 000CFA","Chaussures orthopédiques cuir","https://images.coinafrique.com/thumb_2950133_uploaded_image1_1613246569.jpg"
"1739289729-3037","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar Plateau, Dakar, Sénégal","10 000CFA","Sandales Gucci","https://images.coinafrique.com/thumb_2950094_uploaded_image1_1613245115.jpg"
"1739289729-3038","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar, Sénégal","50 000CFA","Baskets Louboutin","https://images.coinafrique.com/thumb_2949740_uploaded_image1_1613229515.jpg"
"1739289729-3039","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar, Sénégal","30 000CFA","Chaussures de ville cuir","https://images.coinafrique.com/thumb_2949644_uploaded_image1_1613226073.jpg"
"1739289729-3040","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Grand Yoff, Dakar, Sénégal","25 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2948641_uploaded_image1_1613168764.jpg"
"1739289729-3041","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Grand Yoff, Dakar, Sénégal","11 000CFA","Baskets Nike Air Force","https://images.coinafrique.com/thumb_2947693_uploaded_image1_1613132571.jpg"
"1739289729-3042","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Parcelle Assainies, Dakar, Sénégal","25 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2947672_uploaded_image1_1613131714.jpg"
"1739289729-3043","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Guediawaye, Dakar, Sénégal","30 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2947103_uploaded_image1_1613093369.jpg"
"1739289729-3044","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Colobane, Dakar, Sénégal","Prix sur demande","Baskets homme","https://images.coinafrique.com/thumb_2946908_uploaded_image1_1613084556.jpg"
"1739289729-3045","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar, Sénégal","16 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2946902_uploaded_image1_1613084223.jpg"
"1739289729-3046","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar, Sénégal","10 000CFA","Chaussures en cuir","https://images.coinafrique.com/thumb_2946686_uploaded_image1_1613075909.jpg"
"1739289729-3047","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Point E, Dakar, Sénégal","25 000CFA","Souliers homme","https://images.coinafrique.com/thumb_2946356_uploaded_image1_1613064645.jpg"
"1739289729-3048","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Grand Dakar, Dakar, Sénégal","13 500CFA","Baskets homme","https://images.coinafrique.com/thumb_2946032_uploaded_image1_1613056782.jpg"
"1739289729-3049","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar, Sénégal","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2945961_uploaded_image1_1613054535.jpg"
"1739289729-3050","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar, Sénégal","15 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2945957_uploaded_image1_1613054463.jpg"
"1739289729-3051","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar, Sénégal","15 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2945953_uploaded_image1_1613054397.jpg"
"1739289729-3052","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar, Sénégal","15 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2945945_uploaded_image1_1613054287.jpg"
"1739289729-3053","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Colobane, Dakar, Sénégal","10 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2945832_uploaded_image1_1613051550.jpg"
"1739289729-3054","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar, Sénégal","16 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2945641_uploaded_image1_1613046705.jpg"
"1739289729-3055","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Grand Dakar, Dakar, Sénégal","30 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2945119_uploaded_image1_1613035940.jpg"
"1739289729-3056","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Yoff, Dakar, Sénégal","25 000CFA","Mocassins homme","https://images.coinafrique.com/thumb_2945003_uploaded_image1_1613031372.jpg"
"1739289729-3057","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar, Sénégal","45 000CFA","Chaussures de Ville en Cuir","https://images.coinafrique.com/thumb_2944452_uploaded_image1_1612989890.jpg"
"1739289729-3058","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Grand Yoff, Dakar, Sénégal","15 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2944110_uploaded_image1_1612977580.jpg"
"1739289729-3059","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar, Sénégal","10 000CFA","Sandales orthopédique","https://images.coinafrique.com/thumb_2943013_uploaded_image1_1612948251.jpg"
"1739289729-3060","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar, Sénégal","10 000CFA","Sandales orthopédiques","https://images.coinafrique.com/thumb_2943010_uploaded_image1_1612948147.jpg"
"1739289729-3061","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar, Sénégal","10 000CFA","Sandales orthopédique","https://images.coinafrique.com/thumb_2943006_uploaded_image1_1612948042.jpg"
"1739289729-3062","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar, Sénégal","10 000CFA","Chaussures en cuir","https://images.coinafrique.com/thumb_2942999_uploaded_image1_1612947935.jpg"
"1739289729-3063","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar, Sénégal","10 000CFA","Sandales orthopédiques","https://images.coinafrique.com/thumb_2942996_uploaded_image2_1612947852.jpeg"
"1739289729-3064","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Dakar, Sénégal","10 000CFA","Sandales en cuir","https://images.coinafrique.com/thumb_2942993_uploaded_image2_1612947770.jpeg"
"1739289729-3065","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Gorée, Dakar, Sénégal","25 000CFA","Baskets homme","https://images.coinafrique.com/thumb_2942267_uploaded_image1_1612899664.jpg"
"1739289729-3066","https://sn.coinafrique.com/categorie/chaussures-homme?page=083","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2942165_uploaded_image1_1612894738.jpg"
