web-scraper-order,web-scraper-start-url,Adresse,Prix,Type chaussure,Image-src
"1739284662-477","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Dakar Plateau, Dakar, Sénégal","8 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4019759_uploaded_image1_1671731981.jpg"
"1739284662-478","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures  enfant","https://images.coinafrique.com/thumb_4040305_uploaded_image2_1673193273.jpeg"
"1739284662-479","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Parcelle Assainies, Dakar, Sénégal","7 500CFA","Chaussure Jordan enfant","https://images.coinafrique.com/thumb_4040246_uploaded_image1_1673189828.jpg"
"1739284662-480","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","20 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4038506_uploaded_image1_1673066961.jpg"
"1739284662-481","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","HLM, Dakar, Sénégal","6 000CFA","Chaussures crocs","https://images.coinafrique.com/thumb_4038403_uploaded_image1_1673050094.jpg"
"1739284662-482","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_4002035_uploaded_image1_1670608928.jpg"
"1739284662-483","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","20 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4024385_uploaded_image1_1672137859.jpg"
"1739284662-484","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","15 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4002819_uploaded_image1_1670672099.jpg"
"1739284662-485","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","7 000CFA","Chaussures enfant friperie","https://images.coinafrique.com/thumb_4000084_uploaded_image1_1670513545.jpg"
"1739284662-486","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Baskets enfant friperie","https://images.coinafrique.com/thumb_4000080_uploaded_image3_1670513440.jpeg"
"1739284662-487","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Biscuiterie, Dakar, Sénégal","20 000CFA","Baskets enfant","https://images.coinafrique.com/thumb_3958985_uploaded_image1_1668074060.jpg"
"1739284662-488","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Biscuiterie, Dakar, Sénégal","20 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3934730_uploaded_image1_1666662380.jpg"
"1739284662-489","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Dakar, Sénégal","15 000CFA","Chaussure enfants","https://images.coinafrique.com/thumb_3920803_uploaded_image1_1665775387.jpg"
"1739284662-490","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_3897399_uploaded_image1_1664399172.jpg"
"1739284662-491","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_3897395_uploaded_image1_1664399089.jpg"
"1739284662-492","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfants friperie","https://images.coinafrique.com/thumb_3895663_uploaded_image1_1664298673.jpg"
"1739284662-493","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Dakar, Sénégal","3 000CFA","Chaussures crocs","https://images.coinafrique.com/thumb_3874877_uploaded_image1_1662993378.jpg"
"1739284662-494","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Dakar, Sénégal","3 000CFA","Chaussures crocs","https://images.coinafrique.com/thumb_3874870_uploaded_image1_1662993234.jpg"
"1739284662-495","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Yoff, Dakar, Sénégal","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_3887647_uploaded_image1_1663793770.jpg"
"1739284662-496","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Biscuiterie, Dakar, Sénégal","15 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3886285_uploaded_image1_1663727518.jpg"
"1739284662-497","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Ouakam, Dakar, Sénégal","6 000CFA","Chaussures filles","https://images.coinafrique.com/thumb_3869546_uploaded_image1_1662655575.jpg"
"1739284662-498","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Dakar Plateau, Dakar, Sénégal","3 000CFA","Chaussures fille","https://images.coinafrique.com/thumb_3853482_uploaded_image1_1661882915.jpg"
"1739284662-499","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Dakar Plateau, Dakar, Sénégal","2 500CFA","Chaussures fille","https://images.coinafrique.com/thumb_3853480_uploaded_image1_1661882766.jpg"
"1739284662-500","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_3851925_uploaded_image1_1661800790.jpg"
"1739284662-501","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Dakar, Sénégal","12 000CFA","Baskets enfant","https://images.coinafrique.com/thumb_3848408_uploaded_image1_1661541004.jpg"
"1739284662-502","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Dakar, Sénégal","5 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3804708_uploaded_image1_1659095376.jpg"
"1739284662-503","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Biscuiterie, Dakar, Sénégal","10 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3824846_uploaded_image1_1660191219.jpg"
"1739284662-504","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Cambérène, Dakar, Sénégal","1 500CFA","Sandales africaines enfants","https://images.coinafrique.com/thumb_3778619_uploaded_image1_1657354885.jpg"
"1739284662-505","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Sicap Liberté, Dakar, Sénégal","7 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3777593_uploaded_image1_1657274825.jpg"
"1739284662-506","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Sicap Liberté, Dakar, Sénégal","7 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3777592_uploaded_image1_1657274783.jpg"
"1739284662-507","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Dakar, Sénégal","12 500CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3771424_uploaded_image1_1656942212.jpg"
"1739284662-508","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","1 250CFA","Claquettes enfant","https://images.coinafrique.com/thumb_3768510_uploaded_image1_1656771169.jpg"
"1739284662-509","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","HLM, Dakar, Sénégal","1 500CFA","Chaussures bébé","https://images.coinafrique.com/thumb_3704967_uploaded_image1_1653083833.jpg"
"1739284662-510","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Hann Bel-Air, Dakar, Sénégal","10 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3672156_uploaded_image1_1651092639.jpg"
"1739284662-511","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Dakar, Sénégal","13 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3699436_uploaded_image1_1652782683.jpg"
"1739284662-512","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Biscuiterie, Dakar, Sénégal","15 000CFA","Baskets enfant","https://images.coinafrique.com/thumb_3690626_uploaded_image1_1652255965.jpg"
"1739284662-513","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Dakar, Sénégal","7 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3641537_uploaded_image1_1649258723.jpg"
"1739284662-514","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Parcelle Assainies, Dakar, Sénégal","10 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3673169_uploaded_image2_1651155111.jpeg"
"1739284662-515","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Parcelle Assainies, Dakar, Sénégal","10 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3673165_uploaded_image2_1651154980.jpeg"
"1739284662-516","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Parcelle Assainies, Dakar, Sénégal","10 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3673159_uploaded_image3_1651154872.jpeg"
"1739284662-517","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_3669958_uploaded_image3_1650975432.jpeg"
"1739284662-518","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_3669956_uploaded_image2_1650975375.jpeg"
"1739284662-519","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_3669952_uploaded_image1_1650975316.jpg"
"1739284662-520","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Thies, Sénégal","3 500CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3641983_uploaded_image1_1649278750.jpg"
"1739284662-521","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Grand Yoff, Dakar, Sénégal","7 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3641151_uploaded_image2_1649247824.jpeg"
"1739284662-522","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Grand Yoff, Dakar, Sénégal","7 000CFA","Ballerines enfant","https://images.coinafrique.com/thumb_3617411_uploaded_image1_1647863237.jpg"
"1739284662-523","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Baskets Air Force One","https://images.coinafrique.com/thumb_3599487_uploaded_image1_1646755996.jpg"
"1739284662-524","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Medina, Dakar, Sénégal","5 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3579013_uploaded_image1_1645581208.jpg"
"1739284662-525","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant friperie","https://images.coinafrique.com/thumb_3566813_uploaded_image1_1644828469.jpg"
"1739284662-526","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant friperie","https://images.coinafrique.com/thumb_3566810_uploaded_image1_1644828396.jpg"
"1739284662-527","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfants friperie","https://images.coinafrique.com/thumb_3544110_uploaded_image1_1643467157.jpg"
"1739284662-528","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Mermoz-Sacré Coeur, Dakar, Sénégal","2 000CFA","Chaussures fille","https://images.coinafrique.com/thumb_3543253_uploaded_image1_1643397434.jpg"
"1739284662-529","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","11 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3537500_uploaded_image1_1643045085.jpg"
"1739284662-530","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Cambérène, Dakar, Sénégal","4 000CFA","Pantoufles enfant","https://images.coinafrique.com/thumb_3533457_uploaded_image1_1642754956.jpg"
"1739284662-531","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Cambérène, Dakar, Sénégal","4 000CFA","Pantoufles","https://images.coinafrique.com/thumb_3529128_uploaded_image1_1642500345.jpg"
"1739284662-532","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant friperie","https://images.coinafrique.com/thumb_3528221_uploaded_image1_1642431390.jpg"
"1739284662-533","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant friperie","https://images.coinafrique.com/thumb_3528219_uploaded_image1_1642431351.jpg"
"1739284662-534","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures friperie enfants","https://images.coinafrique.com/thumb_3526941_uploaded_image1_1642346098.jpg"
"1739284662-535","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant friperie","https://images.coinafrique.com/thumb_3526938_uploaded_image1_1642345964.jpg"
"1739284662-536","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Baskets friperie Nike enfants","https://images.coinafrique.com/thumb_3526935_uploaded_image1_1642345866.jpg"
"1739284662-537","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Guediawaye, Dakar, Sénégal","10 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3513868_uploaded_image1_1641563929.jpg"
"1739284662-538","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Biscuiterie, Dakar, Sénégal","15 000CFA","Baskets Nike enfant","https://images.coinafrique.com/thumb_3496189_uploaded_image2_1640319435.jpeg"
"1739284662-539","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Baskets enfants Nike","https://images.coinafrique.com/thumb_3495835_uploaded_image1_1640284287.jpg"
"1739284662-540","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Grand Yoff, Dakar, Sénégal","12 000CFA","Chaussures  en cuir","https://images.coinafrique.com/thumb_3495410_uploaded_image1_1640264833.jpg"
"1739284666-541","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar, Sénégal","12 000CFA","Ballerines enfants","https://images.coinafrique.com/thumb_5141832_uploaded_image1_1737242187.jpg"
"1739284666-542","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","2 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739284666-543","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Parcelle Assainies, Dakar, Sénégal","3 500CFA","Baskets enfant","https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg"
"1739284666-544","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Parcelle Assainies, Dakar, Sénégal","5 000CFA","Basket","https://images.coinafrique.com/thumb_5080428_uploaded_image1_1733555768.jpg"
"1739284666-545","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Fass, Dakar, Sénégal","8 450CFA","Claquettes","https://images.coinafrique.com/thumb_5047806_uploaded_image1_1731804849.jpg"
"1739284666-546","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","1 800CFA","Ensemble chaussures et chaussettes pour bebe","https://images.coinafrique.com/thumb_5037805_uploaded_image1_1731321094.jpg"
"1739284666-547","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar, Sénégal","Prix sur demande","Ballerines enfants","https://images.coinafrique.com/thumb_5002639_uploaded_image1_1729418695.jpg"
"1739284666-548","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Yoff, Dakar, Sénégal","6 000CFA","Baskets Nike Air Max","https://images.coinafrique.com/thumb_4979173_uploaded_image1_1728164387.jpg"
"1739284666-549","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar, Sénégal","20 000CFA","Jordan enfants","https://images.coinafrique.com/thumb_4976138_uploaded_image1_1728002356.jpg"
"1739284666-550","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","20 000CFA","jordans enfants","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1739284666-551","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar, Sénégal","4 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739284666-552","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","13 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4934544_uploaded_image1_1725833379.jpg"
"1739284666-553","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","15 000CFA","Baskets Nike enfants","https://images.coinafrique.com/thumb_4930603_uploaded_image1_1725607998.jpg"
"1739284666-554","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","15 000CFA","Baskets Jordan enfants","https://images.coinafrique.com/thumb_4930596_uploaded_image1_1725607117.jpg"
"1739284666-555","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar, Sénégal","17 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4928091_uploaded_image1_1725487369.jpg"
"1739284666-556","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar, Sénégal","16 000CFA","Baskets  Jordan enfants","https://images.coinafrique.com/thumb_4928088_uploaded_image1_1725487276.jpg"
"1739284666-557","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Rufisque, Sénégal","11 000CFA","Baskets Jordan 6","https://images.coinafrique.com/thumb_4921251_uploaded_image1_1725193733.jpg"
"1739284666-558","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Rufisque, Sénégal","9 000CFA","Baskets Nike React","https://images.coinafrique.com/thumb_4921241_uploaded_image1_1725193496.jpg"
"1739284666-559","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Rufisque, Sénégal","8 000CFA","Baskets enfant","https://images.coinafrique.com/thumb_4921233_uploaded_image1_1725193317.jpg"
"1739284666-560","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4870683_uploaded_image2_1722496365.jpeg"
"1739284666-561","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Keur Massar, Sénégal","3 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4797078_uploaded_image1_1718482814.jpg"
"1739284666-562","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar, Sénégal","Prix sur demande","Chaussures bébé et enfant","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
"1739284666-563","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","25 000CFA","Chaussures filles","https://images.coinafrique.com/thumb_4781990_uploaded_image1_1717637500.jpg"
"1739284666-564","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","15 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4781989_uploaded_image1_1717637364.jpg"
"1739284666-565","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar, Sénégal","8 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4779994_uploaded_image1_1717548193.jpg"
"1739284666-566","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar, Sénégal","8 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4779993_uploaded_image1_1717548114.jpg"
"1739284666-567","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Pikine, Sénégal","2 500CFA","Chaussures pour enfants","https://images.coinafrique.com/thumb_4775765_uploaded_image1_1717362018.jpg"
"1739284666-568","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar, Sénégal","7 000CFA","Timberland enfants","https://images.coinafrique.com/thumb_4763656_uploaded_image1_1716765652.jpg"
"1739284666-569","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","10 000CFA","Chaussures bébés Air Force","https://images.coinafrique.com/thumb_4735737_uploaded_image1_1715305215.jpg"
"1739284666-570","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Mermoz-Sacré Coeur, Dakar, Sénégal","2 500CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4680911_uploaded_image1_1712514020.jpg"
"1739284666-571","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Colobane, Dakar, Sénégal","15 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739284666-572","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Yoff, Dakar, Sénégal","Prix sur demande","Chaussures pour enfant","https://images.coinafrique.com/thumb_4656153_uploaded_image1_1711205088.jpg"
"1739284666-573","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Grand Yoff, Dakar, Sénégal","2 500CFA","Pantoufles  enfants","https://images.coinafrique.com/thumb_4632466_uploaded_image1_1709901740.jpg"
"1739284666-574","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Mbao, Dakar, Sénégal","2 500CFA","Pantoufle enfants","https://images.coinafrique.com/thumb_4626680_uploaded_image1_1709644598.jpg"
"1739284666-575","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Grand Yoff, Dakar, Sénégal","17 000CFA","Chaussures enfant Ogiy","https://images.coinafrique.com/thumb_4623157_uploaded_image1_1709480174.jpg"
"1739284666-576","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Sipres, Dakar, Sénégal","6 500CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4608262_uploaded_image1_1708692132.jpg"
"1739284666-577","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Sipres, Dakar, Sénégal","6 500CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4608259_uploaded_image1_1708692072.jpg"
"1739284666-578","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Parcelle Assainies, Dakar, Sénégal","5 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4588141_uploaded_image1_1707596385.jpg"
"1739284666-579","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dieuppeul-Derklé, Dakar, Sénégal","6 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1739284666-580","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","13 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4514824_uploaded_image1_1703615498.jpg"
"1739284666-581","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","8 000CFA","Chaussures pour enfants","https://images.coinafrique.com/thumb_4514805_uploaded_image1_1703614843.jpg"
"1739284666-582","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","6 500CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4476393_uploaded_image1_1701209697.jpg"
"1739284666-583","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg"
"1739284666-584","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Yoff, Dakar, Sénégal","9 000CFA","Chaussures pour enfant","https://images.coinafrique.com/thumb_4516156_uploaded_image1_1703690655.jpg"
"1739284666-585","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_4513355_uploaded_image1_1703506842.jpg"
"1739284666-586","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Colobane, Dakar, Sénégal","3 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4464312_uploaded_image1_1700415241.jpg"
"1739284666-587","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Colobane, Dakar, Sénégal","4 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4464284_uploaded_image1_1700414113.jpg"
"1739284666-588","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dieuppeul-Derklé, Dakar, Sénégal","9 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4486289_uploaded_image1_1701786845.jpg"
"1739284666-589","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","6 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4452170_uploaded_image1_1699621092.jpg"
"1739284666-590","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4481347_uploaded_image1_1701486467.jpg"
"1739284666-591","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","3 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4404739_uploaded_image1_1696545306.jpg"
"1739284666-592","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Colobane, Dakar, Sénégal","20 000CFA","Baskets  Jordan","https://images.coinafrique.com/thumb_4402939_uploaded_image1_1696449724.jpg"
"1739284666-593","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_4396653_uploaded_image1_1696082279.jpg"
"1739284666-594","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Grand Dakar, Dakar, Sénégal","20 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4430647_uploaded_image1_1698289087.jpg"
"1739284666-595","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar, Sénégal","2 500CFA","Sandales enfant","https://images.coinafrique.com/thumb_4427622_uploaded_image2_1698104491.jpeg"
"1739284666-596","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Ouest Foire, Dakar, Sénégal","5 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4422835_uploaded_image1_1697766757.jpg"
"1739284666-597","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","8 500CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4381758_uploaded_image1_1695064657.jpg"
"1739284666-598","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar, Sénégal","13 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg"
"1739284666-599","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","8 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4375022_uploaded_image1_1694607723.jpg"
"1739284666-600","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_4375003_uploaded_image1_1694607226.jpg"
"1739284666-601","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar Plateau, Dakar, Sénégal","8 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4372705_uploaded_image1_1694464836.jpg"
"1739284666-602","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar, Sénégal","11 000CFA","Chaussures Skateboard","https://images.coinafrique.com/thumb_4402279_uploaded_image1_1696422852.jpg"
"1739284666-603","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","Dakar, Sénégal","9 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4397886_uploaded_image1_1696179932.jpg"
